FUNCTION 3: MAINTENANCE AND REPAIR AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
1045,"When spark testing low and high-carbon steel, te color of the spark stream will be____________.",white,bright red,straw,orange,A
1046,"When the pressure on a compound gage is released, the gage  pointer is returned to zero psig by action of the __________.",Bourdon tube,spring return arm,compound diaphragm,compensating spring,A
1047,"When the tail shaft is drawn from a vessel in dry-dock, which of the following inspections is required to be carried out?",The propeller hub taper and shaft keyway should be inspected for cracks or corrosion.,The stern bearing alignment with the stern frame should be  checked.,The interior of the stern tube should be inspected for leaks.,The shaft liner should be removed and inspected for cracks.,A
1048,"When the wave period and the apparent rolling period of the VESSEL are the same, __________.",synchronous rolling occurs,the roll period decreases,the roll period increases,the roll amplitude is dampened,A
1049,"When using a micrometer to measure a drill for size, you should measure across the drill __________.",margins,flutes,shank,web,A
1050,Which action should normally be taken during each wathc when the auxiliary boiler is in operation?,Blow down the water gauge glass,Lift the safety valve by hand,inspect and clean burner oil solenoid valves,test boiler water alkalinity,A
1051,Which material can be drilled at the highest speed?,Aluminum,Medium cast iron,Copper,High carbon steel,A
1052,"Which of the following best describes ""viscosity of fuel oil""?",temperature to which the fuel oil must be heated for proper atomization,lowest temperature at which fuel oil gives off sufficient vapor to burn continuously when ignited,temperature to which the fuel oil maybe heated in a storge tank,fuel oil flash point for best combustion,A
1053,Which of the following characteristics is true relative to  meshing spur gears?,The gear of larger diameter will rotate at a slower RPM.,Both gears will operate in the same direction.,The teeth on the larger gear are larger than the teeth on the smaller gear.,The teeth on the larger gear are smaller than the teeth on the smaller gear.,A
1054,Which of the following determined the temperature to which fuel oil must be heated for proper atomization?,viscosity  ,pour point,specific gravity,flash point,A
1055,Which of the following is the largest source of tanker pollution?,routine discharge during ballasting and tank cleaning,loading and discharging,groundings,collisions,A
1056,Which of the following lube oil filters would be considered acceptable for use with today's high detergent additive type oils?,Cotton waste packed in perforated metal containers or cylindrical cartridges.,Cylindrical elements containing fullers earth combined with cellulose.,Foamed polyurethane of the impingement type supported on perforated metal rings.,Chemically treated paper and waste in cartridges.,A
1057,Which of the following statements is correct concerning welding sequences?,"First, weld the joints that will tend to contract the most.","First, weld attachments which will restrain points of maximum contraction.",Make a weld across an unwelded plate joint in adjoining members.,Each successive welded part should be restrained to lock in stresses and avoid cracking.,A
1058,Which of the following steps should be taken before taking  on a load of liquid mud for transport to a VESSEL?,Inspect tanks to insure they are clean and dry.,Test a sample to insure that the emulsifying amines do not  exceed a STEL of 25 ppm.,Flood the tanks with carbon dioxide and test product with an explosimeter (gas detector).,All of the above.,A
1059,Which of the listed conditions would cause the thermal expansion valve to open in a refrigeration system?,Rise in the gas temperature within the cooling coils,Compressor cutting out,Compressor cutting in,A drop in the temperature of the cooling coils,A
1060,Which of the listed items should be secured before  performing any maintenance on a solenoid operated air start valve?,Electric power and starting air,Lube oil standby pump and control air,Hydraulic switch and engage jacking gear,Motor drain and pneumatic control system power,A
1061,Which of the listed tools should be used to remove a tapered roller bearing from a shaft?,An arbor press,A steel drift pin and hammer,An acetylene torch and hammer,A tapered 'come-a-long',A
1062,Which of the methods listed is most frequently used to control evaporator refrigerant flow rate in a shipboard refrigeration system?,Direct expansion through a TXV with constant superheat,Indirect expansion with constant superheat,Low side float control,High side float control,A
1063,Which of the precautions listed should be taken before opening any part of a refrigeration system?,Make certain that a positive pressure exists in the system  to prevent entrance of moisture.,Find the leaks in the system with a Halide torch.,Set the high pressure cutout on manual to prevent automatic starting.,Use the hot gas defrost line to remove frost on coils.,A
1064,Which of the valves listed should be used either in the fully opened or the fully closed position?,a gate valve,a globe valve,any check valve,any needle valve,A
1065,"While attempting to read a tank level indicator, the mercury column drops rapidly.  This may indicate __________.",a leak in the gage line,free surface effect in the tank,an improperly calibrated gage,excess air in the balance chamber,A
1066,"With reference to a vessel's structural integrity, the most significant characteristic of a cryogenic liquid is its __________.",capability of causing brittle fractures,highly corrosive action on mild steel,vapor cloud which reacts violently with saltwater,toxicity at atmospheric pressure,A
1067,With reference to overhaul of macinery before any repair or maintenance work is commenced what measure and precaution is necessary for the safety of those concerned.,"before a section of the steam pipe system is opened, all drains should be opened",alarm system should be isolated wit the initiative of the personnel working ,warining notices should be posted on the working area to avoid accident to personnel,equipment under which personnel are required to work should be properly labaled,A
1068,"With referrence to care of piping and fittings, whar procedure must be done after soldering all fitting of piping?",Cleaned with water or steam to remove remaining flux,Blanked off ends of piping and pressure test to check for leaks,Blow thorough with air or steam prior to pipe installation,Use joint packing that is suitable for the piping,A
