FUNCTION 1: MARINE ENGINEERING AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
1173,"The upper piston rings in large, slow-speed, two-stroke/ cycle diesel engines are most effectively lubricated by oil
                              .",fed from mechanical lubricators,thrown off from the main bearings,supplied from wick fed drip lubricators,flow from a centrifugal or banjo oiler,A
1174,The use of push rods are necessary in a diesel engine when _________.,the camshaft is located some distance below the rocker arms,the rocker arms are pivoted near their centers,two or more valves must be opened and closed at the same time,hydraulic valve lash adjusters are used,A
1175,Throttling a burner air register on an auxiliary boiler  could result in                         .,smoky boiler operation,decreased fuel consumption,improved fuel combustion,fewer soot deposits,A
1176,"To check the setting of the overspeed trip on a diesel  powered generator, you would use a                            .",tachometer,torsion meter,dynamometer,pony brake,A
1177,"To facilitate early ring seating of newly installed piston rings, while still providing extended ring wear, _________.",a taper faced ring can be used,the cylinder surface is honed to the smoothest surface  attainable,inlaid rings can be utilized in which the chrome center of the ring face slightly protrudes beyond the cast iron edges,rings with increased back clearance are provided,A
1178,"Tubes may be seal welded into fittings or headers of boilers and superheaters after they have been expanded and  flared, provided the material in the fitting or header does not contain carbon in excess of __________.",0.35%,0.40%,0.45%,0.50%,A
1179,Turbocharged four-stroke/cycle diesel engines utilize valve overlap for __________.,improving cylinder scavenging,preheating the combustion chamber,reducing air charge density,preventing valve wear,A
1180,"Two solenoid control valves are required on large automatic auxiliary boilers, and will simultaneously shut off the fuel in the event of                                .",low water,low steam pressure,high voltage,all of the above,A
1181,Uneven bolt tightening during the installation of a fuel injection pump can result in __________.,binding of pump moving parts,ignition delay,high torsional shock to fuel lines,improper pump-to-engine timing,A
1182,Water accumulating in the crankcase of a diesel engine could indicate __________.,a cracked cylinder liner,excessive water in the fuel,a leaking intercooler,excessive moisture in the scavenge air,A
1183,What can be measured by the flow rate of fuel oils and lubricating oils by a given temperature?,Viscosity,Specific gravity,Density,pour point,A
1184,What could be the cause of inadequate starting speed during the cranking of a cold diesel engine?,High lube oil viscosity,Low lube oil viscosity,Late fuel injection,Early fuel injection,A
1185,What harmful condition can result if a diesel engine is  operated at very light loads for long periods of time?,Increased carbon buildup.,Burning of intake valves.,Excessive firing pressures.,Increased fuel consumption.,A
1186,What kind of water should you use when water-washing a boiler?,heated freshwater,cold freshwater,heated salt water,cold saltwater,A
1187,What preventative maintenance should be done frequently to diesel engine starting air receivers?,Drain the accumulated moisture.,Test the relief valves.,Watch the temperature to prevent fluctuations in pressure.,Clean the interior to remove oil and foreign matter.,A
1188,"When a diesel engine is operated with a piston ring having a cold gap clearance less than that recommended by the manufacturer, the ring will __________.",seize and buckle,seat in more slowly,slap in the groove,stick in the groove,A
1189,"When a naturally aspirated four-stroke/cycle diesel engine is converted for supercharging, which of the following changes must be made to the valve timing?",The intake valve opening is advanced and the exhaust valve closing is retarded.,The intake valve opening is unchanged and the exhaust valve closing is advanced.,The intake valve opening is retarded and the exhaust valve closing is advanced.,The intake valve closing is retarded and the exhaust valve closing is advanced.,A
1190,"When accumulated carbon at the air inlet ports of a   two- stroke/cycle diesel engine is being removed, you should take care to avoid carbon                            .",entering the cylinder,particles becoming lodged under the intake valves,entering the water jacket,particles entering lube oil,A
