FUNCTION 3: CONTROLLING OF OPERATION OF THE SHIP ANDCARE FOR PERSONS ON BOARD AT THE DECK MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
1744,The manner of establishing objectives and processes necessary to deliver results in accordance with customer requirements and the organization's policies.,Planning ,Instructing,Checking,Acting,A
1745,The Master of a small passenger vessel must conduct sufficient drills and give sufficient instruction as necessary:,to ensure that all crew members are familiar with their duties during emergencies,at each crew change,every week,every month,A
1746,"The maximum angle at which grain, coal or other products loaded in bulk will retain their form or remain in a heap is called:", angle of repose, angle of inclination,heap angle,trim angle,A
1747,The maximum breadth over the extreme points port and starboard of the ship is:,extreme breadth,extreme draught,extreme depth,extreme point,A
1748,"The method of finding out and recording the levels of the risk, with the aim of minimizing accidents, damage and ill health on board ship is called:",assessment,mitigation,risk Elimination,risk-based approach,A
1749,"The most common On-The-Job (OJT) training methods are job rotation, internship and ______________________.",apprenticeship,management simulation,experience,job specialization,A
1750,The most frequently used appraisal approach is:,a superior's rating of subordinates,subordinates ratings of bosses,a group of peers rating a colleague,a group of superiors rating subordinates,A
1751,The most important characteristic of a fire extinguishing agent to be used on electrical fires is forthe agent to be ___________,non-conducting,flame resistant,easily removable, wet,A
1752,The most important reason for taking anti-seasickness pills as soon as possible after entering a liferaft is to __________.,prevent loss of body moisture by vomiting,reduce appetite by decreasing nausea,assist in sleeping,prevent impaired judgment due to motion-induced deliriousness,A
1753,"The mutual action between parts of a material to preserve their relative positions when external loads are applied to the material, which tends to resist deformation when subjected to external forces, is known as:",stress,strain,shear strength,ultimate tensile strength,A
1754,The normal tendency for a loaded tanker is to:,sag,be very tender,hog,have a permanent list,A
1755,The ocean bottom that extends from the shoreline out to an area where there is a marked change in slope to a greater depth is the:,continental shelf,borderland,offshore terrace,abyssal plain,A
1756,The oil transfer procedures aboard a tanker transferring oil are NOT required to contain __________.,the name of each person designated as the person in charge of transfer,special procedures for topping off tanks,a line diagram of the vessel's oil transfer piping,a description of the deck discharge containment system,A
1757,The part of the of the ship construction that is fitted longitudinally and designed to reduce rolling of the ship at sea is the __________.,bilge keel ,bilge wells,bilge strake,bilge fins,A
1758,The part of the ship where you find the collision bulkhead is the __________.,first watertight bulkheads aft of the bow in the ship,on the bridge deck,space between the passenger and cargo ,bosuns store,A
1759,The part of the vessel that maintain watertight integrity by covering the whole vessel structure together is the ___________ plates.,Shell,Main deck ,Hull ,Bilge keel,A
1760,The period required for a watchkeeper in the consumption of alcohol before going on watch is__________.,4 hours,8 hours,6 hours,5 hours,A
1761,The Phil. National Standard for watchkeeping and certification is under MARINA which issues a documents for competent domestic seafarers working onboard local traders is called:,qualification Documentation Certificate,certificate of Competency,certificate of Proficiency,certificate of Qualification,A
1762,The point to which the G may rise and still permits to have a positive stability is the ______.,Metacenter,metacentric radius,metacentric height,tipping center,A
1763,The preferred method of controlling external bleeding is by:,applying direct pressure on the wound,elevating the wounded area,applying pressure on a pressure point,applying a tourniquet above the wound,A
1764,The presence of load line certificate endorsement onboard is an indication of __________.,vessels seaworthiness,compliance of the class,compliance with the owners,compliance to Coast Guard requirements,A
1765,"The present drafts of a ship 140 m long are 8.1 m fwd and 9.9 m aft. TPC = 30, MCTC = 250 tonnes-meter, CoF = 3 m fwd. 300 tonnes ballast was pumped out of No. 5 DB tank, 50 m abaft amidships. Find the new drafts fwd and aft.",F = 8.29m / A = 9.49m,F = 7.91m / A = 10.31m,F = 8.00m / A = 9.800m,F = 6.79m / A = 8.61m,A
1766,The procedures that is always recommended in the rescue of an unconscious person from a compartment containing an unsafe environment is to:,have the rescuers wear an approved self-contained breathing apparatus,have the rescuers carry in a set of splint for the victim,avoid self-inflicted wounds caused by spastic movement,preserve present body heat,A
1767,The purpose of the inclining experiment is to __________.,Determine the lightweight center of gravity location,Determine the location of the metacenter during ship construction, Verify the data in the ships hydrostatic manual,Verify hydrostatic data,A
1768,The question of human relations considers:,managers interacting with employees,managers accompanying the employees,employees respect to Manager,employees Reaction to manager,A
1769,The ratio between the under water volume of a ship and that of a “box shape” barge having the same length and breadth is called:,block coefficient,fresh water allowance,sea water allowance,buoyant effect,A
